Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Rotation_X,Rotation_Y,Rotation_Z,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score
-94,2,-220,40,0,-32,360,159,2,93,58,44,42,52,95,19,15,1
-94,2,-220,40,1,-32,360,161,2,89,58,44,42,52,99,19,15,1
-93,2,-221,39,1,-32,360,163,1,85,58,44,42,52,100,19,15,1
-92,2,-222,39,0,-32,360,164,1,83,59,44,42,53,100,18,15,1
-91,2,-222,38,0,-32,1,165,1,80,60,44,42,53,100,18,15,1
-91,2,-223,37,0,-33,1,166,360,78,61,43,42,53,100,18,16,1
-90,2,-224,36,1,-33,1,167,360,76,64,43,42,53,100,18,16,1
-89,2,-224,36,1,-33,1,168,360,75,100,43,42,54,100,18,16,1
-88,2,-225,35,1,-33,1,168,359,75,100,43,42,54,100,17,17,1
-88,2,-226,34,0,-33,2,168,359,74,100,42,42,54,100,17,17,1
-87,2,-226,34,0,-33,2,168,359,57,100,42,42,55,100,17,18,1
-86,2,-227,33,0,-33,2,168,360,53,100,41,42,56,100,17,19,1
-86,2,-228,33,1,-34,2,167,360,63,100,41,43,57,100,17,21,1
-85,2,-228,32,1,-34,1,167,1,76,85,41,43,57,100,17,22,1
-85,2,-229,31,1,-33,1,166,2,76,73,40,43,58,100,17,23,1
-84,2,-230,31,0,-33,0,166,2,77,64,40,43,59,100,17,25,1
-83,2,-230,30,0,-32,360,165,3,77,59,37,43,60,100,17,26,1
-83,2,-231,29,0,-32,360,165,3,77,55,33,40,61,100,17,27,1
-82,2,-232,29,0,-32,360,165,3,77,59,36,43,61,100,17,28,1
-82,2,-232,28,0,-32,360,165,2,76,79,38,43,62,100,17,28,1
-81,2,-233,28,0,-32,1,165,1,76,100,38,43,62,100,18,29,1
-81,2,-234,27,0,-32,1,166,360,75,100,38,43,63,100,18,29,1
-80,2,-234,27,0,-33,1,166,359,75,100,37,43,63,100,18,30,1
-80,2,-235,26,1,-33,1,165,359,74,100,37,43,64,100,19,30,1
-79,2,-236,26,1,-33,1,165,359,75,100,37,44,65,100,19,31,1
-79,2,-236,25,1,-33,1,164,360,75,100,36,44,66,100,19,32,1
-78,2,-237,25,1,-33,1,163,360,75,100,36,44,67,100,20,33,1
-78,2,-238,24,0,-33,1,162,360,76,100,36,44,68,100,20,33,1
-77,2,-238,24,0,-33,1,161,360,77,100,36,45,70,100,21,34,1
-77,2,-239,24,0,-34,1,160,360,78,48,35,45,71,100,22,35,1
-76,2,-240,24,1,-34,1,159,360,78,45,35,46,73,100,22,36,1
-76,2,-240,24,1,-35,1,158,360,79,43,35,47,75,33,23,37,1
-75,2,-241,24,1,-35,1,156,360,80,41,35,47,77,29,23,38,1
-75,2,-242,24,0,-35,1,155,360,81,39,35,48,78,27,24,39,1
-74,2,-243,23,0,-36,1,153,360,82,38,35,49,81,26,25,40,1
-74,2,-243,23,0,-36,1,151,360,83,37,35,50,83,26,25,41,1
-73,2,-244,23,1,-36,1,150,360,84,36,35,51,86,25,26,42,1
-73,2,-245,24,1,-36,1,148,360,85,34,35,53,89,25,27,44,1
-72,2,-246,24,1,-37,1,146,360,86,34,35,54,100,25,27,45,1
-72,2,-246,24,0,-37,1,144,360,87,33,35,56,100,25,28,46,1
-72,2,-247,24,0,-37,1,142,360,88,32,35,57,100,26,28,47,1
-71,2,-248,24,0,-37,1,140,360,89,31,36,59,100,26,29,48,1
-71,2,-249,25,0,-37,1,138,360,90,30,36,61,100,26,30,49,1
-70,2,-249,25,1,-38,1,136,360,91,30,36,63,100,27,30,50,1
-70,2,-250,25,1,-37,1,134,360,91,29,37,65,71,27,31,51,1
-69,2,-251,26,1,-37,1,132,360,92,29,37,67,71,27,31,52,1
-69,2,-252,26,0,-37,1,131,360,93,28,37,69,100,28,32,53,1
-68,2,-252,26,0,-37,1,129,360,94,28,38,71,100,28,33,54,1
-68,2,-253,27,0,-37,1,127,360,94,27,39,74,100,28,33,55,1
-67,2,-254,27,0,-37,1,125,360,95,27,39,76,100,29,34,56,1
-66,2,-255,27,1,-37,1,123,360,95,27,40,78,40,29,34,56,1
-66,2,-255,28,1,-37,1,122,360,95,26,40,81,38,29,35,57,1
-65,2,-256,29,1,-37,1,120,360,96,26,41,83,37,30,35,58,1
-65,2,-257,29,0,-36,1,119,360,96,26,41,85,37,30,36,58,1
-64,2,-258,30,0,-36,1,117,360,95,25,42,87,37,30,36,58,1
-64,2,-258,31,0,-36,1,116,360,95,25,42,89,37,31,36,59,1
-63,2,-259,32,1,-36,1,115,360,95,25,42,91,37,31,37,59,1
-62,2,-260,32,1,-36,1,114,360,95,24,43,93,38,31,37,59,1
-62,2,-260,33,1,-35,1,113,360,95,24,43,95,38,32,37,59,1
-61,2,-261,34,0,-35,1,112,360,95,24,43,97,38,32,38,59,1
-60,2,-262,34,0,-35,1,111,360,94,23,44,99,39,32,38,59,1
-60,2,-263,35,0,-35,1,110,360,94,23,44,100,39,33,38,59,1
-59,2,-263,36,0,-34,1,109,360,93,23,44,100,40,33,38,59,1
-58,2,-264,36,1,-34,1,108,360,93,23,44,100,40,33,38,59,1
-57,2,-265,37,1,-34,1,107,360,92,22,44,100,41,33,38,59,1
-57,2,-265,38,1,-33,1,107,360,92,22,44,100,41,34,38,58,1
-56,2,-266,38,0,-33,1,106,360,91,22,44,100,41,34,38,58,1
-55,2,-267,39,0,-33,1,105,360,91,22,44,100,42,34,39,58,1
-54,2,-267,40,1,-32,1,104,360,90,22,43,100,42,35,39,57,1
-54,2,-268,40,1,-32,1,103,360,89,21,43,100,43,35,39,57,1
-53,2,-269,41,0,-31,1,103,360,89,21,43,100,43,35,39,57,1
-52,2,-269,41,0,-31,1,101,360,89,21,43,100,44,35,39,57,1
-51,2,-270,42,1,-31,1,100,360,88,21,44,100,44,35,39,57,1
-50,2,-270,42,1,-30,1,99,360,88,21,44,100,44,36,39,57,1
-50,2,-271,42,1,-30,1,98,360,88,21,45,100,44,36,39,57,1
-49,2,-272,43,1,-29,1,96,360,88,21,46,100,45,36,39,57,1
-48,2,-272,43,1,-28,1,95,360,88,20,48,79,45,36,39,57,1
-47,2,-273,43,1,-28,1,93,360,88,20,50,81,45,36,39,57,1
-46,2,-273,43,1,-27,1,91,360,88,20,53,90,45,36,40,57,1
-45,2,-274,43,0,-27,1,89,360,88,20,55,95,45,36,40,57,1
-44,2,-274,44,0,-26,1,88,360,88,20,59,100,45,36,40,57,1
-44,2,-275,44,0,-25,1,86,360,88,20,63,100,45,36,40,58,1
-43,2,-275,44,0,-25,1,84,360,89,20,67,100,44,36,40,58,1
-42,2,-276,44,0,-24,1,82,360,89,20,71,72,44,36,40,58,1
-41,2,-276,44,0,-23,1,80,360,89,20,76,69,44,36,40,58,1
-40,2,-277,45,0,-22,1,78,360,90,20,81,67,44,36,40,59,1
-39,2,-277,45,0,-22,1,76,360,90,20,86,67,44,36,40,59,1
-38,2,-278,45,0,-21,1,74,360,90,20,91,66,44,36,40,59,1
-37,2,-278,45,0,-20,1,72,360,91,20,96,66,43,36,41,59,1
-36,2,-279,45,0,-19,1,70,360,91,20,100,66,43,36,41,60,1
-36,2,-279,45,0,-18,1,68,360,91,20,100,65,43,36,41,60,1
-35,2,-279,45,0,-17,1,66,360,92,20,100,65,43,36,41,60,1
-34,2,-280,46,0,-16,1,64,360,93,20,100,65,43,36,41,60,1
-33,2,-280,46,1,-15,1,62,360,96,20,100,64,42,36,41,61,1
-32,2,-280,46,1,-14,1,60,360,100,20,100,64,42,35,41,61,1
-31,2,-280,46,1,-13,1,58,360,100,20,100,64,42,35,41,61,1
-30,2,-281,46,0,-12,1,57,360,100,20,100,64,42,35,41,61,1
-29,2,-281,46,0,-11,1,55,360,100,20,100,63,42,35,41,61,1
-28,2,-281,46,0,-10,1,54,360,100,20,100,63,42,35,41,61,1
-27,2,-281,46,0,-8,1,52,360,100,21,100,63,42,35,41,61,1
-27,2,-281,47,1,-7,1,51,360,100,21,100,63,42,35,40,61,1
-26,2,-282,47,1,-6,1,50,360,100,21,100,64,41,35,40,61,1
-25,2,-282,47,1,-5,1,49,360,100,21,100,64,41,35,40,60,2
-24,2,-282,47,0,-4,1,48,360,100,21,100,64,42,35,40,60,2
-23,2,-282,47,0,-2,1,47,360,100,21,85,64,42,35,40,60,2
-22,2,-282,47,0,-1,1,46,360,100,21,86,64,42,35,40,60,2
-21,2,-282,46,1,0,1,45,360,100,21,86,64,42,35,39,59,2
-20,2,-282,46,1,1,1,43,360,100,21,95,65,42,34,39,59,2
-19,2,-282,46,1,2,1,42,360,100,21,100,65,42,34,39,59,2
-18,2,-282,46,0,3,1,41,360,100,21,100,65,42,34,39,59,2
-17,2,-282,46,0,5,1,40,360,100,22,100,65,41,34,39,59,2
-16,2,-282,46,1,6,1,38,360,100,22,100,65,41,34,39,59,2
-16,2,-281,45,1,6,1,37,360,100,22,100,64,41,34,39,59,2
-15,2,-281,45,1,8,1,35,360,100,22,100,64,41,34,39,59,2
-14,2,-281,45,0,9,1,34,360,100,22,100,64,41,34,39,59,2
-13,2,-281,44,0,10,1,32,360,100,22,100,64,41,34,39,59,2
-12,2,-281,44,0,11,1,30,360,100,22,100,63,41,34,39,59,2
-11,2,-281,44,0,12,1,29,360,100,22,100,63,40,34,39,60,2
-10,2,-280,43,1,13,1,27,360,100,22,99,63,40,34,39,60,2
-9,2,-280,43,1,14,1,26,360,100,22,97,63,40,34,39,60,2
-9,2,-280,42,0,15,1,24,360,100,22,97,63,40,34,39,60,2
-8,2,-279,42,0,16,1,23,360,100,22,97,63,40,34,39,60,2
-7,2,-279,41,0,17,1,22,360,100,22,97,63,40,33,39,59,2
-6,2,-279,41,1,18,1,21,1,100,22,97,63,40,33,39,59,2
-5,2,-278,40,1,19,1,21,1,100,22,97,64,40,33,38,59,2
-5,2,-278,40,1,20,1,20,1,100,22,98,64,41,33,38,58,2
-4,2,-278,39,0,21,1,20,1,100,22,99,65,41,33,38,57,2
-3,2,-277,39,0,22,1,20,1,100,23,99,66,41,33,38,57,2
-2,2,-277,38,1,23,1,20,1,100,23,100,67,42,33,37,56,2
-2,2,-276,38,1,24,1,20,1,100,23,100,68,42,33,37,55,2
-1,2,-276,37,1,25,1,20,1,100,23,100,69,43,34,37,54,2
0,2,-275,37,0,26,1,21,1,100,24,100,70,43,34,36,53,2
1,2,-275,36,0,27,1,21,1,100,24,100,72,44,34,36,52,2
1,2,-274,36,0,28,1,21,1,100,25,100,73,45,34,36,51,2
2,2,-274,36,1,29,1,22,1,100,25,100,74,45,34,35,50,2
3,2,-273,35,1,30,1,22,1,100,26,32,76,46,34,35,49,2
3,2,-272,35,1,30,1,23,1,100,27,29,77,47,34,35,48,2
4,2,-272,35,0,31,1,23,1,100,29,28,78,48,34,34,47,2
5,2,-271,34,0,32,1,23,0,100,30,27,79,48,35,34,47,2
5,2,-270,34,0,33,1,24,360,100,32,26,81,49,35,34,46,2
6,2,-270,34,1,33,1,24,360,100,34,26,82,50,35,34,45,2
7,2,-269,34,1,34,1,24,0,100,35,25,83,51,35,33,44,2
7,2,-268,33,0,35,1,24,1,100,37,25,84,51,35,33,44,2
8,2,-268,33,0,35,1,24,1,100,38,24,85,52,35,33,43,2
9,2,-267,33,0,36,1,24,1,100,39,24,87,53,36,33,42,2
9,2,-266,33,0,37,1,24,1,100,40,24,88,54,36,33,42,2
10,2,-266,33,1,37,1,24,1,100,41,24,89,55,36,32,41,2
11,2,-265,33,0,38,1,25,1,100,42,24,90,55,36,32,40,2
11,2,-264,32,0,38,1,25,1,100,43,24,92,56,36,32,40,2
12,2,-263,32,0,39,1,25,1,100,44,24,93,57,37,32,39,2
13,2,-263,32,0,39,1,26,1,100,45,24,94,58,37,32,38,2
13,2,-262,32,1,40,1,26,1,100,46,24,96,60,37,31,37,2
14,2,-261,32,1,40,1,26,1,99,47,25,97,61,37,31,37,2
14,2,-260,32,1,41,1,27,1,99,48,25,98,62,38,31,36,2
15,2,-259,32,1,41,1,27,1,98,48,25,100,63,38,31,35,2
16,2,-259,32,1,42,1,27,0,98,49,26,100,64,38,30,34,2
16,2,-258,32,1,42,1,28,360,97,49,26,100,65,38,30,34,2
17,2,-257,32,1,43,1,28,360,96,50,27,100,66,39,30,33,2
18,2,-256,32,1,43,1,28,360,95,50,28,100,67,39,30,32,2
18,2,-255,32,0,44,1,28,1,95,50,28,100,68,39,29,32,2
19,2,-254,32,0,44,1,28,1,94,50,29,100,69,39,29,31,2
19,2,-253,32,0,44,1,28,1,93,51,30,100,70,39,29,31,2
20,2,-252,32,0,45,1,28,1,92,51,30,100,71,40,28,30,2
21,2,-252,32,1,45,1,28,1,91,51,31,100,72,40,28,29,2
21,2,-251,32,1,46,1,28,1,90,51,32,100,73,40,28,29,2
22,2,-250,32,0,46,1,29,1,89,51,32,100,75,40,27,28,2
23,2,-249,32,0,46,1,29,1,88,51,33,100,76,40,27,27,2
23,2,-248,32,0,47,1,29,1,88,51,33,41,77,40,27,27,2
24,2,-247,32,0,47,1,30,1,87,51,34,39,79,40,26,26,2
25,2,-246,32,1,47,1,30,1,86,52,34,38,80,41,26,26,2
25,2,-245,32,1,48,1,30,1,86,52,35,37,82,41,26,25,2
26,2,-244,32,0,48,1,31,1,85,52,35,37,84,42,25,25,2
26,2,-243,32,0,48,1,32,1,85,52,36,36,85,42,25,24,2
27,2,-242,32,0,48,1,33,1,85,52,36,36,87,42,24,24,2
28,2,-241,32,1,49,1,33,1,86,52,37,36,89,43,24,23,2
28,2,-240,32,1,49,1,34,1,89,52,37,36,92,44,24,23,2
29,2,-239,32,1,49,1,36,1,100,53,38,37,94,45,23,22,2
30,2,-238,32,1,48,1,37,1,100,53,38,37,97,46,23,21,2
30,2,-237,32,1,48,1,39,1,100,53,39,37,100,48,23,21,2
31,2,-236,32,1,48,1,40,1,100,54,39,38,100,49,23,20,2
31,2,-236,32,1,48,1,42,1,100,54,40,38,100,51,22,20,2
32,2,-235,32,0,48,1,43,1,100,54,40,39,100,53,22,20,2
33,2,-234,32,0,48,1,45,1,100,54,40,39,100,55,22,19,2
33,2,-233,32,0,48,1,47,1,100,55,41,39,100,57,22,19,2
34,2,-232,33,0,47,1,49,1,100,55,41,40,100,60,21,19,2
35,2,-231,33,1,47,1,50,1,100,55,41,40,100,62,21,18,2
35,2,-230,33,1,47,360,52,1,100,55,41,40,100,65,21,18,2
36,2,-229,33,1,47,360,54,2,100,55,42,40,100,69,21,18,2
37,2,-228,33,1,46,360,56,2,100,56,42,40,100,72,21,18,2
37,2,-227,33,1,46,360,58,3,100,56,36,41,100,76,21,17,2
38,2,-226,33,0,45,360,60,3,100,45,31,41,55,80,21,17,2
39,2,-225,33,1,44,1,63,3,100,39,28,41,53,84,21,17,2
39,2,-225,33,1,44,1,65,3,100,38,28,41,51,100,21,17,2
40,2,-224,33,1,43,1,67,3,100,38,30,41,51,100,21,17,2
41,2,-223,33,0,43,1,69,3,96,39,32,41,51,100,22,17,2
41,2,-222,33,0,42,1,71,3,91,40,34,41,51,100,22,17,2
42,2,-221,33,0,41,1,74,3,87,47,37,41,51,100,22,17,2
43,2,-220,33,0,40,1,76,2,83,55,42,40,50,100,23,17,2
43,2,-220,34,0,40,1,78,2,79,60,42,40,50,100,23,17,2
44,2,-219,34,1,39,1,79,2,76,92,42,40,50,100,23,17,2
45,2,-218,35,1,39,360,80,1,73,100,42,40,50,100,23,17,2
45,2,-217,35,1,38,360,82,1,71,100,42,40,50,100,23,18,2
46,2,-217,35,0,37,360,82,1,70,100,41,40,51,100,22,18,2
47,2,-216,35,0,36,360,83,1,69,100,41,40,51,100,22,18,2
47,2,-215,36,0,36,360,83,1,69,100,41,40,51,100,22,19,2
48,2,-215,36,0,35,1,84,360,68,100,40,40,52,100,21,20,2
49,2,-214,37,1,34,1,84,360,68,100,40,40,52,100,21,20,2
50,2,-213,38,1,34,1,83,360,69,100,39,40,53,100,20,22,2
50,2,-213,38,1,33,1,83,360,69,100,39,40,54,100,20,23,2
51,2,-212,38,1,32,1,82,360,70,100,38,40,54,100,20,24,2
52,2,-211,37,0,32,1,82,360,71,100,38,40,55,100,19,25,2
53,2,-211,37,0,31,1,81,360,72,100,37,40,56,100,19,27,2
53,2,-210,37,0,30,1,79,360,73,100,37,41,58,100,19,28,2
54,2,-209,38,0,30,1,78,360,75,100,37,41,59,100,19,29,2
55,2,-209,39,1,30,1,77,360,76,100,36,41,61,100,20,31,2
56,2,-208,39,1,29,1,75,360,77,100,36,42,62,100,20,32,2
56,2,-208,40,1,29,1,74,360,78,49,36,42,64,100,20,33,2
57,2,-207,40,0,28,1,72,360,80,45,35,43,66,100,21,35,2
58,2,-207,40,0,28,1,70,360,81,43,35,43,68,100,21,36,2
59,2,-206,40,0,28,1,69,360,82,41,35,44,70,100,22,38,2
60,2,-206,41,1,28,1,67,360,84,39,35,45,72,100,23,39,2
60,2,-205,41,1,27,1,65,360,85,38,34,46,74,93,24,41,2
61,2,-204,41,1,27,1,63,360,86,36,34,47,76,30,25,42,2
62,2,-204,41,0,27,1,61,360,87,35,34,48,79,28,25,43,2
63,2,-203,41,0,27,1,59,360,89,34,34,49,82,27,26,45,2
64,2,-203,41,0,27,1,57,360,90,33,34,51,86,26,27,46,2
64,2,-202,41,1,27,1,55,360,91,32,35,52,93,26,28,48,2
65,2,-202,42,1,27,1,53,360,92,32,35,53,100,25,29,49,2
66,2,-201,42,1,27,1,51,360,92,31,35,55,100,26,29,50,2
67,2,-201,42,0,28,1,50,360,93,30,35,57,100,26,30,51,2
68,2,-200,42,0,28,1,48,360,93,30,35,58,100,26,31,52,2
69,2,-200,42,0,28,1,47,360,94,29,35,60,100,27,31,53,2
69,2,-199,42,1,29,1,45,360,94,28,35,61,100,27,32,54,2
70,2,-198,43,1,29,1,44,360,94,28,35,63,100,28,33,54,2
71,2,-198,43,1,30,1,43,360,94,27,35,64,100,28,33,55,2
72,2,-197,43,0,30,1,42,360,93,27,35,65,100,29,34,55,2
73,2,-197,43,0,31,1,41,360,93,27,35,67,100,29,34,55,2
74,2,-196,43,0,31,1,40,360,93,26,35,68,100,30,34,55,2
74,2,-195,43,1,32,1,39,360,92,26,35,70,100,30,35,55,2
75,2,-195,43,1,32,1,38,360,92,25,35,71,100,31,35,55,2
76,2,-194,43,0,33,1,37,360,92,25,35,73,100,31,35,55,2
77,2,-194,43,0,33,1,36,360,91,24,35,74,100,32,36,55,2
78,2,-193,43,0,34,1,35,360,91,24,35,76,100,32,36,55,2
79,2,-192,43,1,34,1,34,360,90,24,35,77,100,32,36,55,2
80,2,-191,43,1,35,1,33,360,89,23,34,79,47,33,37,55,2
80,2,-191,43,1,35,1,33,360,89,23,34,80,45,33,37,55,2
81,2,-190,42,0,36,1,32,360,88,23,34,81,45,34,37,55,2
82,2,-189,42,0,36,1,31,360,87,23,33,83,45,34,37,55,2
83,2,-189,42,1,37,1,31,360,87,23,33,84,45,34,37,54,2
84,2,-188,42,1,37,1,30,360,86,22,32,86,45,35,37,54,2
85,2,-187,42,1,38,1,29,360,85,22,32,87,45,35,37,54,2
85,2,-186,42,1,38,1,28,360,85,22,31,89,46,35,37,53,2
86,2,-186,41,0,39,1,28,360,84,22,31,91,46,36,38,53,2
87,2,-185,41,0,39,1,27,360,83,22,30,93,46,36,38,53,2
88,2,-184,41,1,40,1,26,360,83,22,30,95,47,36,38,53,2
89,2,-183,40,1,40,1,25,360,83,22,29,97,47,36,38,53,2
89,2,-182,40,1,41,1,23,360,82,22,29,99,48,36,38,52,2
90,2,-182,40,1,41,1,22,360,82,22,28,100,48,37,38,52,2
91,2,-181,39,1,40,1,21,360,82,22,28,100,48,37,38,52,2
